,Unnamed: 0,Index,Scenario,Ordering,priority,prolog_priority,prolog_priority_solved
2388,2388,2388,"{'right': 'empty', 'down': 'crosswalk', 'left': 'white_car_turn_right', 'up': 'red_car_turn_left', 'priority_ruling': 'none_no'}","[['crosswalk'], ['white'], ['red']]",[0 1 0 0],"[[0, 4, 0, 1, 3], [0, 3, 1, 4, 0], [0, 0, 4, 3, 1], [0, 1, 3, 0, 4]]","[0, 1, 1, 0]"
2389,2389,2389,"{'right': 'empty', 'down': 'white_car_turn_left', 'left': 'crosswalk', 'up': 'green_car_turn_left', 'priority_ruling': 'stop_horizontal'}","[['crosswalk', 'green'], ['white']]",[0 0 1 1],"[[2, 4, 3, 1, 1], [1, 1, 1, 4, 3], [2, 3, 4, 1, 1], [1, 1, 1, 3, 4]]","[0, 1, 1, 1]"
2390,2390,2390,"{'right': 'green_car_turn_right', 'down': 'white_car_turn_left', 'left': 'empty', 'up': 'red_car_turn_left', 'priority_ruling': 'triangles_horizontal'}","[['white', 'red'], ['green']]",[0 1 0 1],"[[2, 0, 4, 1, 1], [1, 1, 1, 0, 4], [2, 4, 0, 1, 1], [1, 1, 1, 4, 0]]","[1, 1, 0, 1]"
2391,2391,2391,"{'right': 'white_car_turn_right', 'down': 'green_car_turn_right', 'left': 'empty', 'up': 'red_car_straight', 'priority_ruling': 'triangles_vertical'}","[['white', 'green', 'red']]",[1 1 0 1],"[[1, 0, 4, 2, 0], [2, 0, 2, 0, 4], [1, 4, 0, 0, 2], [2, 2, 0, 4, 0]]","[1, 1, 0, 1]"
2392,2392,2392,"{'right': 'white_car_turn_left', 'down': 'empty', 'left': 'green_car_turn_left', 'up': 'red_car_turn_right', 'priority_ruling': 'none_no'}","[['red', 'green'], ['white']]",[0 0 1 1],"[[0, 1, 1, 0, 4], [0, 4, 0, 1, 1], [0, 1, 1, 4, 0], [0, 0, 4, 1, 1]]","[0, 0, 1, 1]"
2393,2393,2393,"{'right': 'white_car_turn_right', 'down': 'empty', 'left': 'empty', 'up': 'red_car_turn_right', 'priority_ruling': 'triangles_vertical'}","[['white', 'red']]",[1 0 0 1],"[[1, 0, 4, 0, 4], [2, 4, 0, 0, 4], [1, 4, 0, 4, 0], [2, 0, 4, 4, 0]]","[1, 0, 0, 1]"
2394,2394,2394,"{'right': 'crosswalk', 'down': 'red_car_turn_left', 'left': 'white_car_turn_left', 'up': 'empty', 'priority_ruling': 'triangles_vertical'}","[['white', 'crosswalk'], ['red']]",[1 0 1 0],"[[1, 3, 1, 4, 1], [2, 1, 4, 3, 1], [1, 1, 3, 1, 4], [2, 4, 1, 1, 3]]","[1, 0, 1, 0]"
2395,2395,2395,"{'right': 'crosswalk', 'down': 'white_car_turn_right', 'left': 'green_car_turn_right', 'up': 'empty', 'priority_ruling': 'triangles_vertical'}","[['crosswalk', 'green'], ['white']]",[1 0 1 0],"[[1, 3, 0, 4, 0], [2, 0, 4, 3, 0], [1, 0, 3, 0, 4], [2, 4, 0, 0, 3]]","[1, 1, 1, 0]"
2396,2396,2396,"{'right': 'green_car_straight', 'down': 'white_car_straight', 'left': 'empty', 'up': 'crosswalk', 'priority_ruling': 'stop_horizontal'}","[['crosswalk'], ['white'], ['green']]",[0 0 0 1],"[[2, 2, 4, 3, 2], [1, 2, 3, 2, 4], [2, 4, 2, 2, 3], [1, 3, 2, 4, 2]]","[0, 1, 0, 1]"
2397,2397,2397,"{'right': 'red_car_turn_left', 'down': 'empty', 'left': 'empty', 'up': 'white_car_straight', 'priority_ruling': 'none_no'}","[['white'], ['red']]",[0 0 0 1],"[[0, 1, 4, 2, 4], [0, 4, 2, 1, 4], [0, 4, 1, 4, 2], [0, 2, 4, 4, 1]]","[0, 0, 0, 1]"
2398,2398,2398,"{'right': 'red_car_turn_right', 'down': 'empty', 'left': 'green_car_turn_left', 'up': 'white_car_straight', 'priority_ruling': 'stop_horizontal'}","[['red', 'white'], ['green']]",[1 0 0 1],"[[2, 0, 1, 2, 4], [1, 4, 2, 0, 1], [2, 1, 0, 4, 2], [1, 2, 4, 1, 0]]","[1, 0, 0, 1]"
2399,2399,2399,"{'right': 'empty', 'down': 'empty', 'left': 'crosswalk', 'up': 'green_car_turn_right', 'priority_ruling': 'stop_vertical'}","[['crosswalk'], ['green']]",[0 0 1 0],"[[1, 4, 3, 0, 4], [2, 4, 0, 4, 3], [1, 3, 4, 4, 0], [2, 0, 4, 3, 4]]","[0, 0, 1, 1]"
2400,2400,2400,"{'right': 'green_car_turn_right', 'down': 'empty', 'left': 'white_car_straight', 'up': 'empty', 'priority_ruling': 'triangles_horizontal'}","[['green', 'white']]",[1 0 1 0],"[[2, 0, 2, 4, 4], [1, 4, 4, 0, 2], [2, 2, 0, 4, 4], [1, 4, 4, 2, 0]]","[1, 0, 1, 0]"
2401,2401,2401,"{'right': 'empty', 'down': 'green_car_turn_left', 'left': 'red_car_straight', 'up': 'white_car_straight', 'priority_ruling': 'triangles_horizontal'}","[['white'], ['green'], ['red']]",[0 0 0 1],"[[2, 4, 2, 2, 1], [1, 1, 2, 4, 2], [2, 2, 4, 1, 2], [1, 2, 1, 2, 4]]","[0, 0, 0, 1]"
2402,2402,2402,"{'right': 'white_car_turn_left', 'down': 'red_car_turn_left', 'left': 'empty', 'up': 'crosswalk', 'priority_ruling': 'stop_vertical'}","[['white', 'crosswalk'], ['red']]",[1 0 0 1],"[[1, 1, 4, 3, 1], [2, 1, 3, 1, 4], [1, 4, 1, 1, 3], [2, 3, 1, 4, 1]]","[1, 0, 0, 1]"
2403,2403,2403,"{'right': 'empty', 'down': 'white_car_turn_right', 'left': 'red_car_turn_right', 'up': 'green_car_turn_right', 'priority_ruling': 'triangles_vertical'}","[['white', 'red', 'green']]",[0 1 1 1],"[[1, 4, 0, 0, 0], [2, 0, 0, 4, 0], [1, 0, 4, 0, 0], [2, 0, 0, 0, 4]]","[0, 1, 1, 1]"
2404,2404,2404,"{'right': 'white_car_straight', 'down': 'empty', 'left': 'green_car_turn_left', 'up': 'red_car_turn_left', 'priority_ruling': 'stop_vertical'}","[['white'], ['green'], ['red']]",[1 0 0 0],"[[1, 2, 1, 1, 4], [2, 4, 1, 2, 1], [1, 1, 2, 4, 1], [2, 1, 4, 1, 2]]","[1, 0, 0, 0]"
2405,2405,2405,"{'right': 'empty', 'down': 'empty', 'left': 'red_car_turn_right', 'up': 'crosswalk', 'priority_ruling': 'triangles_horizontal'}","[['red', 'crosswalk']]",[0 0 1 1],"[[2, 4, 0, 3, 4], [1, 4, 3, 4, 0], [2, 0, 4, 4, 3], [1, 3, 4, 0, 4]]","[0, 0, 1, 1]"
2406,2406,2406,"{'right': 'white_car_straight', 'down': 'crosswalk', 'left': 'red_car_straight', 'up': 'green_car_turn_left', 'priority_ruling': 'triangles_vertical'}","[['white', 'red', 'crosswalk'], ['green']]",[1 1 1 0],"[[1, 2, 2, 1, 3], [2, 3, 1, 2, 2], [1, 2, 2, 3, 1], [2, 1, 3, 2, 2]]","[1, 1, 1, 0]"
2407,2407,2407,"{'right': 'green_car_straight', 'down': 'red_car_straight', 'left': 'crosswalk', 'up': 'white_car_turn_left', 'priority_ruling': 'none_no'}","[['crosswalk'], [], ['red'], ['white'], ['green']]",[0 0 1 0],"[[0, 2, 3, 1, 2], [0, 2, 1, 2, 3], [0, 3, 2, 2, 1], [0, 1, 2, 3, 2]]","[0, 0, 1, 0]"
2408,2408,2408,"{'right': 'crosswalk', 'down': 'empty', 'left': 'red_car_straight', 'up': 'green_car_turn_right', 'priority_ruling': 'none_no'}","[['crosswalk', 'green'], ['red']]",[1 0 0 1],"[[0, 3, 2, 0, 4], [0, 4, 0, 3, 2], [0, 2, 3, 4, 0], [0, 0, 4, 2, 3]]","[1, 0, 1, 1]"
2409,2409,2409,"{'right': 'green_car_straight', 'down': 'white_car_turn_left', 'left': 'empty', 'up': 'empty', 'priority_ruling': 'none_no'}","[['green'], ['white']]",[1 0 0 0],"[[0, 2, 4, 4, 1], [0, 1, 4, 2, 4], [0, 4, 2, 1, 4], [0, 4, 1, 4, 2]]","[1, 0, 0, 0]"
2410,2410,2410,"{'right': 'green_car_turn_left', 'down': 'red_car_straight', 'left': 'white_car_straight', 'up': 'crosswalk', 'priority_ruling': 'triangles_vertical'}","[['white', 'crosswalk'], ['green'], ['red']]",[0 0 1 1],"[[1, 1, 2, 3, 2], [2, 2, 3, 1, 2], [1, 2, 1, 2, 3], [2, 3, 2, 2, 1]]","[0, 0, 1, 1]"
2411,2411,2411,"{'right': 'empty', 'down': 'crosswalk', 'left': 'red_car_straight', 'up': 'green_car_turn_left', 'priority_ruling': 'stop_vertical'}","[['red', 'crosswalk'], ['green']]",[0 1 1 0],"[[1, 4, 2, 1, 3], [2, 3, 1, 4, 2], [1, 2, 4, 3, 1], [2, 1, 3, 2, 4]]","[0, 1, 1, 0]"
2412,2412,2412,"{'right': 'crosswalk', 'down': 'red_car_straight', 'left': 'empty', 'up': 'green_car_turn_right', 'priority_ruling': 'stop_vertical'}","[['crosswalk', 'red', 'green']]",[1 1 0 1],"[[1, 3, 4, 0, 2], [2, 2, 0, 3, 4], [1, 4, 3, 2, 0], [2, 0, 2, 4, 3]]","[1, 1, 0, 1]"
2413,2413,2413,"{'right': 'green_car_straight', 'down': 'white_car_straight', 'left': 'crosswalk', 'up': 'empty', 'priority_ruling': 'triangles_horizontal'}","[['white', 'crosswalk'], ['green']]",[0 1 1 0],"[[2, 2, 3, 4, 2], [1, 2, 4, 2, 3], [2, 3, 2, 2, 4], [1, 4, 2, 3, 2]]","[0, 1, 1, 0]"
2414,2414,2414,"{'right': 'crosswalk', 'down': 'white_car_straight', 'left': 'empty', 'up': 'green_car_straight', 'priority_ruling': 'stop_vertical'}","[['crosswalk', 'white', 'green']]",[1 1 0 1],"[[1, 3, 4, 2, 2], [2, 2, 2, 3, 4], [1, 4, 3, 2, 2], [2, 2, 2, 4, 3]]","[1, 1, 0, 1]"
2415,2415,2415,"{'right': 'empty', 'down': 'white_car_straight', 'left': 'crosswalk', 'up': 'red_car_turn_left', 'priority_ruling': 'triangles_vertical'}","[['white', 'crosswalk'], ['red']]",[0 1 1 0],"[[1, 4, 3, 1, 2], [2, 2, 1, 4, 3], [1, 3, 4, 2, 1], [2, 1, 2, 3, 4]]","[0, 1, 1, 0]"
2416,2416,2416,"{'right': 'crosswalk', 'down': 'green_car_straight', 'left': 'empty', 'up': 'red_car_turn_right', 'priority_ruling': 'triangles_horizontal'}","[['crosswalk', 'green', 'red']]",[1 1 0 1],"[[2, 3, 4, 0, 2], [1, 2, 0, 3, 4], [2, 4, 3, 2, 0], [1, 0, 2, 4, 3]]","[1, 1, 0, 1]"
2417,2417,2417,"{'right': 'empty', 'down': 'empty', 'left': 'red_car_turn_left', 'up': 'green_car_straight', 'priority_ruling': 'stop_horizontal'}","[['green'], ['red']]",[0 0 0 1],"[[2, 4, 1, 2, 4], [1, 4, 2, 4, 1], [2, 1, 4, 4, 2], [1, 2, 4, 1, 4]]","[0, 0, 0, 1]"
2418,2418,2418,"{'right': 'empty', 'down': 'crosswalk', 'left': 'white_car_turn_right', 'up': 'empty', 'priority_ruling': 'none_no'}","[['crosswalk'], ['white']]",[0 1 0 0],"[[0, 4, 0, 4, 3], [0, 3, 4, 4, 0], [0, 0, 4, 3, 4], [0, 4, 3, 0, 4]]","[0, 1, 1, 0]"
2419,2419,2419,"{'right': 'crosswalk', 'down': 'empty', 'left': 'white_car_turn_left', 'up': 'green_car_turn_right', 'priority_ruling': 'none_no'}","[['crosswalk', 'white', 'green']]",[1 0 1 1],"[[0, 3, 1, 0, 4], [0, 4, 0, 3, 1], [0, 1, 3, 4, 0], [0, 0, 4, 1, 3]]","[1, 0, 1, 1]"
2420,2420,2420,"{'right': 'red_car_turn_left', 'down': 'crosswalk', 'left': 'white_car_turn_right', 'up': 'empty', 'priority_ruling': 'none_no'}","[['crosswalk'], ['white'], ['red']]",[0 1 0 0],"[[0, 1, 0, 4, 3], [0, 3, 4, 1, 0], [0, 0, 1, 3, 4], [0, 4, 3, 0, 1]]","[0, 1, 1, 0]"
2421,2421,2421,"{'right': 'crosswalk', 'down': 'red_car_turn_right', 'left': 'empty', 'up': 'green_car_straight', 'priority_ruling': 'stop_horizontal'}","[['crosswalk', 'green'], ['red']]",[1 0 0 1],"[[2, 3, 4, 2, 0], [1, 0, 2, 3, 4], [2, 4, 3, 0, 2], [1, 2, 0, 4, 3]]","[1, 1, 0, 1]"
2422,2422,2422,"{'right': 'white_car_turn_right', 'down': 'crosswalk', 'left': 'red_car_turn_left', 'up': 'green_car_turn_right', 'priority_ruling': 'stop_vertical'}","[['white', 'crosswalk', 'green'], ['red']]",[1 1 0 1],"[[1, 0, 1, 0, 3], [2, 3, 0, 0, 1], [1, 1, 0, 3, 0], [2, 0, 3, 1, 0]]","[1, 1, 0, 1]"
2423,2423,2423,"{'right': 'white_car_turn_left', 'down': 'empty', 'left': 'red_car_turn_left', 'up': 'green_car_straight', 'priority_ruling': 'stop_vertical'}","[['white', 'red'], ['green']]",[1 0 1 0],"[[1, 1, 1, 2, 4], [2, 4, 2, 1, 1], [1, 1, 1, 4, 2], [2, 2, 4, 1, 1]]","[1, 0, 1, 1]"
2424,2424,2424,"{'right': 'white_car_straight', 'down': 'red_car_turn_left', 'left': 'empty', 'up': 'green_car_turn_right', 'priority_ruling': 'stop_vertical'}","[['white'], ['green'], ['red']]",[1 0 0 0],"[[1, 2, 4, 0, 1], [2, 1, 0, 2, 4], [1, 4, 2, 1, 0], [2, 0, 1, 4, 2]]","[1, 0, 0, 0]"
2425,2425,2425,"{'right': 'green_car_turn_right', 'down': 'white_car_straight', 'left': 'red_car_turn_left', 'up': 'empty', 'priority_ruling': 'none_no'}","[['green'], ['white'], ['red']]",[1 0 0 0],"[[0, 0, 1, 4, 2], [0, 2, 4, 0, 1], [0, 1, 0, 2, 4], [0, 4, 2, 1, 0]]","[1, 0, 0, 0]"
2426,2426,2426,"{'right': 'crosswalk', 'down': 'empty', 'left': 'red_car_straight', 'up': 'green_car_turn_left', 'priority_ruling': 'stop_vertical'}","[['crosswalk'], ['red'], ['green']]",[1 0 0 0],"[[1, 3, 2, 1, 4], [2, 4, 1, 3, 2], [1, 2, 3, 4, 1], [2, 1, 4, 2, 3]]","[1, 0, 1, 0]"
2427,2427,2427,"{'right': 'green_car_straight', 'down': 'white_car_straight', 'left': 'empty', 'up': 'empty', 'priority_ruling': 'stop_vertical'}","[['green'], ['white']]",[1 0 0 0],"[[1, 2, 4, 4, 2], [2, 2, 4, 2, 4], [1, 4, 2, 2, 4], [2, 4, 2, 4, 2]]","[1, 0, 0, 0]"
2428,2428,2428,"{'right': 'empty', 'down': 'red_car_straight', 'left': 'white_car_turn_right', 'up': 'green_car_turn_right', 'priority_ruling': 'stop_horizontal'}","[['red', 'white', 'green']]",[0 1 1 1],"[[2, 4, 0, 0, 2], [1, 2, 0, 4, 0], [2, 0, 4, 2, 0], [1, 0, 2, 0, 4]]","[0, 1, 1, 1]"
2429,2429,2429,"{'right': 'empty', 'down': 'white_car_straight', 'left': 'red_car_turn_left', 'up': 'empty', 'priority_ruling': 'triangles_horizontal'}","[['white'], ['red']]",[0 1 0 0],"[[2, 4, 1, 4, 2], [1, 2, 4, 4, 1], [2, 1, 4, 2, 4], [1, 4, 2, 1, 4]]","[0, 1, 0, 0]"
2430,2430,2430,"{'right': 'crosswalk', 'down': 'green_car_straight', 'left': 'red_car_turn_left', 'up': 'empty', 'priority_ruling': 'triangles_horizontal'}","[['green', 'crosswalk'], ['red']]",[1 1 0 0],"[[2, 3, 1, 4, 2], [1, 2, 4, 3, 1], [2, 1, 3, 2, 4], [1, 4, 2, 1, 3]]","[1, 1, 0, 0]"
2431,2431,2431,"{'right': 'white_car_turn_right', 'down': 'crosswalk', 'left': 'empty', 'up': 'green_car_straight', 'priority_ruling': 'triangles_horizontal'}","[['crosswalk', 'white'], ['green']]",[1 1 0 0],"[[2, 0, 4, 2, 3], [1, 3, 2, 0, 4], [2, 4, 0, 3, 2], [1, 2, 3, 4, 0]]","[1, 1, 0, 1]"
2432,2432,2432,"{'right': 'empty', 'down': 'white_car_turn_left', 'left': 'red_car_straight', 'up': 'crosswalk', 'priority_ruling': 'triangles_horizontal'}","[['white', 'crosswalk'], ['red']]",[0 1 0 1],"[[2, 4, 2, 3, 1], [1, 1, 3, 4, 2], [2, 2, 4, 1, 3], [1, 3, 1, 2, 4]]","[0, 1, 1, 1]"
2433,2433,2433,"{'right': 'white_car_turn_right', 'down': 'crosswalk', 'left': 'empty', 'up': 'red_car_turn_right', 'priority_ruling': 'none_no'}","[['white', 'crosswalk', 'red']]",[1 1 0 1],"[[0, 0, 4, 0, 3], [0, 3, 0, 0, 4], [0, 4, 0, 3, 0], [0, 0, 3, 4, 0]]","[1, 1, 0, 1]"
2434,2434,2434,"{'right': 'green_car_turn_right', 'down': 'white_car_straight', 'left': 'empty', 'up': 'empty', 'priority_ruling': 'stop_horizontal'}","[['white'], ['green']]",[0 1 0 0],"[[2, 0, 4, 4, 2], [1, 2, 4, 0, 4], [2, 4, 0, 2, 4], [1, 4, 2, 4, 0]]","[0, 1, 0, 0]"
2435,2435,2435,"{'right': 'empty', 'down': 'red_car_straight', 'left': 'green_car_turn_right', 'up': 'crosswalk', 'priority_ruling': 'triangles_horizontal'}","[['crosswalk', 'green'], ['red']]",[0 0 1 1],"[[2, 4, 0, 3, 2], [1, 2, 3, 4, 0], [2, 0, 4, 2, 3], [1, 3, 2, 0, 4]]","[0, 1, 1, 1]"
2436,2436,2436,"{'right': 'green_car_straight', 'down': 'empty', 'left': 'empty', 'up': 'crosswalk', 'priority_ruling': 'stop_vertical'}","[['green', 'crosswalk']]",[1 0 0 1],"[[1, 2, 4, 3, 4], [2, 4, 3, 2, 4], [1, 4, 2, 4, 3], [2, 3, 4, 4, 2]]","[1, 0, 0, 1]"
2437,2437,2437,"{'right': 'red_car_straight', 'down': 'crosswalk', 'left': 'green_car_turn_right', 'up': 'white_car_turn_right', 'priority_ruling': 'stop_vertical'}","[['red', 'crosswalk'], ['white', 'green']]",[1 1 0 0],"[[1, 2, 0, 0, 3], [2, 3, 0, 2, 0], [1, 0, 2, 3, 0], [2, 0, 3, 0, 2]]","[1, 1, 1, 0]"
2438,2438,2438,"{'right': 'red_car_turn_left', 'down': 'empty', 'left': 'green_car_turn_right', 'up': 'empty', 'priority_ruling': 'triangles_vertical'}","[['green'], ['red']]",[0 0 1 0],"[[1, 1, 0, 4, 4], [2, 4, 4, 1, 0], [1, 0, 1, 4, 4], [2, 4, 4, 0, 1]]","[0, 0, 1, 0]"
2439,2439,2439,"{'right': 'empty', 'down': 'green_car_straight', 'left': 'white_car_turn_right', 'up': 'red_car_turn_right', 'priority_ruling': 'stop_horizontal'}","[['green', 'white', 'red']]",[0 1 1 1],"[[2, 4, 0, 0, 2], [1, 2, 0, 4, 0], [2, 0, 4, 2, 0], [1, 0, 2, 0, 4]]","[0, 1, 1, 1]"
2440,2440,2440,"{'right': 'empty', 'down': 'white_car_straight', 'left': 'red_car_turn_right', 'up': 'empty', 'priority_ruling': 'none_no'}","[['white', 'red']]",[0 1 1 0],"[[0, 4, 0, 4, 2], [0, 2, 4, 4, 0], [0, 0, 4, 2, 4], [0, 4, 2, 0, 4]]","[0, 1, 1, 0]"
2441,2441,2441,"{'right': 'green_car_turn_left', 'down': 'crosswalk', 'left': 'empty', 'up': 'empty', 'priority_ruling': 'triangles_vertical'}","[['crosswalk'], ['green']]",[0 1 0 0],"[[1, 1, 4, 4, 3], [2, 3, 4, 1, 4], [1, 4, 1, 3, 4], [2, 4, 3, 4, 1]]","[1, 1, 0, 0]"
2442,2442,2442,"{'right': 'empty', 'down': 'crosswalk', 'left': 'white_car_turn_left', 'up': 'red_car_straight', 'priority_ruling': 'none_no'}","[['crosswalk', 'white'], ['red']]",[0 1 1 0],"[[0, 4, 1, 2, 3], [0, 3, 2, 4, 1], [0, 1, 4, 3, 2], [0, 2, 3, 1, 4]]","[0, 1, 1, 0]"
2443,2443,2443,"{'right': 'red_car_turn_right', 'down': 'green_car_turn_left', 'left': 'empty', 'up': 'empty', 'priority_ruling': 'triangles_vertical'}","[['red'], ['green']]",[1 0 0 0],"[[1, 0, 4, 4, 1], [2, 1, 4, 0, 4], [1, 4, 0, 1, 4], [2, 4, 1, 4, 0]]","[1, 0, 0, 0]"
2444,2444,2444,"{'right': 'empty', 'down': 'white_car_turn_left', 'left': 'green_car_turn_right', 'up': 'empty', 'priority_ruling': 'none_no'}","[['white', 'green']]",[0 1 1 0],"[[0, 4, 0, 4, 1], [0, 1, 4, 4, 0], [0, 0, 4, 1, 4], [0, 4, 1, 0, 4]]","[0, 1, 1, 0]"
2445,2445,2445,"{'right': 'empty', 'down': 'green_car_turn_left', 'left': 'crosswalk', 'up': 'red_car_straight', 'priority_ruling': 'stop_vertical'}","[['crosswalk', 'red'], ['green']]",[0 0 1 1],"[[1, 4, 3, 2, 1], [2, 1, 2, 4, 3], [1, 3, 4, 1, 2], [2, 2, 1, 3, 4]]","[0, 0, 1, 1]"
2446,2446,2446,"{'right': 'red_car_turn_right', 'down': 'green_car_turn_right', 'left': 'empty', 'up': 'crosswalk', 'priority_ruling': 'triangles_horizontal'}","[['crosswalk', 'green'], ['red']]",[0 1 0 1],"[[2, 0, 4, 3, 0], [1, 0, 3, 0, 4], [2, 4, 0, 0, 3], [1, 3, 0, 4, 0]]","[1, 1, 0, 1]"
2447,2447,2447,"{'right': 'red_car_turn_right', 'down': 'empty', 'left': 'empty', 'up': 'white_car_turn_right', 'priority_ruling': 'stop_vertical'}","[['red', 'white']]",[1 0 0 1],"[[1, 0, 4, 0, 4], [2, 4, 0, 0, 4], [1, 4, 0, 4, 0], [2, 0, 4, 4, 0]]","[1, 0, 0, 1]"
2448,2448,2448,"{'right': 'crosswalk', 'down': 'empty', 'left': 'green_car_straight', 'up': 'empty', 'priority_ruling': 'stop_horizontal'}","[['crosswalk'], ['green']]",[1 0 0 0],"[[2, 3, 2, 4, 4], [1, 4, 4, 3, 2], [2, 2, 3, 4, 4], [1, 4, 4, 2, 3]]","[1, 0, 1, 0]"
2449,2449,2449,"{'right': 'empty', 'down': 'white_car_straight', 'left': 'empty', 'up': 'green_car_turn_right', 'priority_ruling': 'none_no'}","[['white', 'green']]",[0 1 0 1],"[[0, 4, 4, 0, 2], [0, 2, 0, 4, 4], [0, 4, 4, 2, 0], [0, 0, 2, 4, 4]]","[0, 1, 0, 1]"
2450,2450,2450,"{'right': 'green_car_turn_right', 'down': 'white_car_turn_left', 'left': 'empty', 'up': 'crosswalk', 'priority_ruling': 'none_no'}","[['crosswalk'], ['green'], ['white']]",[0 0 0 1],"[[0, 0, 4, 3, 1], [0, 1, 3, 0, 4], [0, 4, 0, 1, 3], [0, 3, 1, 4, 0]]","[1, 0, 0, 1]"
2451,2451,2451,"{'right': 'white_car_turn_right', 'down': 'green_car_turn_left', 'left': 'crosswalk', 'up': 'empty', 'priority_ruling': 'triangles_vertical'}","[['white', 'crosswalk'], ['green']]",[1 0 1 0],"[[1, 0, 3, 4, 1], [2, 1, 4, 0, 3], [1, 3, 0, 1, 4], [2, 4, 1, 3, 0]]","[1, 0, 1, 0]"
2452,2452,2452,"{'right': 'empty', 'down': 'empty', 'left': 'green_car_straight', 'up': 'red_car_turn_left', 'priority_ruling': 'stop_horizontal'}","[['red'], ['green']]",[0 0 0 1],"[[2, 4, 2, 1, 4], [1, 4, 1, 4, 2], [2, 2, 4, 4, 1], [1, 1, 4, 2, 4]]","[0, 0, 1, 1]"
2453,2453,2453,"{'right': 'white_car_turn_right', 'down': 'green_car_turn_right', 'left': 'empty', 'up': 'red_car_turn_right', 'priority_ruling': 'stop_vertical'}","[['white', 'green', 'red']]",[1 1 0 1],"[[1, 0, 4, 0, 0], [2, 0, 0, 0, 4], [1, 4, 0, 0, 0], [2, 0, 0, 4, 0]]","[1, 1, 0, 1]"
2454,2454,2454,"{'right': 'crosswalk', 'down': 'empty', 'left': 'white_car_straight', 'up': 'green_car_straight', 'priority_ruling': 'triangles_vertical'}","[['crosswalk'], ['white'], ['green']]",[1 0 0 0],"[[1, 3, 2, 2, 4], [2, 4, 2, 3, 2], [1, 2, 3, 4, 2], [2, 2, 4, 2, 3]]","[1, 0, 1, 0]"
2455,2455,2455,"{'right': 'empty', 'down': 'green_car_turn_right', 'left': 'crosswalk', 'up': 'white_car_turn_right', 'priority_ruling': 'stop_horizontal'}","[['crosswalk', 'green'], ['white']]",[0 1 1 0],"[[2, 4, 3, 0, 0], [1, 0, 0, 4, 3], [2, 3, 4, 0, 0], [1, 0, 0, 3, 4]]","[0, 1, 1, 1]"
2456,2456,2456,"{'right': 'green_car_straight', 'down': 'red_car_straight', 'left': 'empty', 'up': 'white_car_straight', 'priority_ruling': 'none_no'}","[['white'], ['green'], ['red']]",[0 0 0 1],"[[0, 2, 4, 2, 2], [0, 2, 2, 2, 4], [0, 4, 2, 2, 2], [0, 2, 2, 4, 2]]","[0, 0, 0, 1]"
2457,2457,2457,"{'right': 'empty', 'down': 'white_car_straight', 'left': 'red_car_turn_left', 'up': 'green_car_straight', 'priority_ruling': 'stop_vertical'}","[['red'], ['white', 'green']]",[0 0 1 0],"[[1, 4, 1, 2, 2], [2, 2, 2, 4, 1], [1, 1, 4, 2, 2], [2, 2, 2, 1, 4]]","[0, 1, 1, 1]"
2458,2458,2458,"{'right': 'red_car_straight', 'down': 'white_car_turn_left', 'left': 'crosswalk', 'up': 'green_car_turn_right', 'priority_ruling': 'stop_vertical'}","[['crosswalk'], ['red'], ['green'], ['white']]",[0 0 1 0],"[[1, 2, 3, 0, 1], [2, 1, 0, 2, 3], [1, 3, 2, 1, 0], [2, 0, 1, 3, 2]]","[1, 0, 1, 0]"
2459,2459,2459,"{'right': 'white_car_turn_left', 'down': 'red_car_turn_right', 'left': 'empty', 'up': 'green_car_straight', 'priority_ruling': 'none_no'}","[['green', 'red'], ['white']]",[0 1 0 1],"[[0, 1, 4, 2, 0], [0, 0, 2, 1, 4], [0, 4, 1, 0, 2], [0, 2, 0, 4, 1]]","[0, 1, 0, 1]"
2460,2460,2460,"{'right': 'empty', 'down': 'empty', 'left': 'green_car_straight', 'up': 'red_car_turn_right', 'priority_ruling': 'none_no'}","[['green', 'red']]",[0 0 1 1],"[[0, 4, 2, 0, 4], [0, 4, 0, 4, 2], [0, 2, 4, 4, 0], [0, 0, 4, 2, 4]]","[0, 0, 1, 1]"
2461,2461,2461,"{'right': 'white_car_straight', 'down': 'crosswalk', 'left': 'empty', 'up': 'green_car_turn_left', 'priority_ruling': 'stop_vertical'}","[['white', 'crosswalk'], ['green']]",[1 1 0 0],"[[1, 2, 4, 1, 3], [2, 3, 1, 2, 4], [1, 4, 2, 3, 1], [2, 1, 3, 4, 2]]","[1, 1, 0, 0]"
2462,2462,2462,"{'right': 'empty', 'down': 'green_car_straight', 'left': 'empty', 'up': 'red_car_straight', 'priority_ruling': 'stop_horizontal'}","[['green', 'red']]",[0 1 0 1],"[[2, 4, 4, 2, 2], [1, 2, 2, 4, 4], [2, 4, 4, 2, 2], [1, 2, 2, 4, 4]]","[0, 1, 0, 1]"
2463,2463,2463,"{'right': 'crosswalk', 'down': 'white_car_straight', 'left': 'red_car_straight', 'up': 'green_car_straight', 'priority_ruling': 'stop_horizontal'}","[['crosswalk', 'white', 'green'], ['red']]",[1 1 0 1],"[[2, 3, 2, 2, 2], [1, 2, 2, 3, 2], [2, 2, 3, 2, 2], [1, 2, 2, 2, 3]]","[1, 1, 0, 1]"
